customer_id,name,age_group,gender,region,city,registration_date,is_returning
CUST0379,Customer_0379,26-35,Male,North,Delhi,2023-05-25,1
CUST0380,Customer_0380,36-45,Female,North,Jaipur,2023-06-03,0
CUST0381,Customer_0381,36-45,Male,East,Patna,2023-01-15,0
CUST0382,Customer_0382,55+,Male,East,Bhubaneswar,2023-06-18,0
CUST0383,Customer_0383,46-55,Female,South,Chennai,2023-05-27,0
CUST0384,Customer_0384,36-45,Female,North,Lucknow,2023-06-25,1
CUST0385,Customer_0385,55+,Female,East,Bhubaneswar,2023-03-18,0
CUST0386,Customer_0386,55+,Male,West,Mumbai,2023-05-08,0
CUST0387,Customer_0387,26-35,Male,West,Surat,2023-01-07,1
CUST0388,Customer_0388,18-25,Male,West,Mumbai,2023-04-26,0
CUST0389,Customer_0389,55+,Male,East,Ranchi,2023-04-25,1
CUST0390,Customer_0390,46-55,Female,West,Ahmedabad,2023-03-21,1
CUST0391,Customer_0391,18-25,Male,South,Chennai,2023-04-18,1
CUST0392,Customer_0392,18-25,Female,West,Nagpur,2023-03-15,1
CUST0393,Customer_0393,18-25,Female,East,Bhubaneswar,2023-05-21,1
CUST0394,Customer_0394,46-55,Female,Central,Indore,2023-01-20,1
CUST0395,Customer_0395,36-45,Male,South,Hyderabad,2023-05-28,0
CUST0396,Customer_0396,36-45,Male,North,Delhi,2023-01-04,1
CUST0397,Customer_0397,55+,Female,South,Hyderabad,2023-05-31,0
CUST0398,Customer_0398,46-55,Female,West,Pune,2023-05-17,0
CUST0399,Customer_0399,26-35,Female,South,Chennai,2023-04-14,0
CUST0400,Customer_0400,18-25,Male,South,Coimbatore,2023-01-07,1
CUST0401,Customer_0401,18-25,Female,West,Pune,2023-06-30,1
CUST0402,Customer_0402,26-35,Male,East,Patna,2023-04-10,0
CUST0403,Customer_0403,36-45,Female,East,Patna,2023-02-01,0
CUST0404,Customer_0404,26-35,Female,West,Surat,2023-02-15,0
CUST0405,Customer_0405,26-35,Female,East,Kolkata,2023-04-23,0
CUST0406,Customer_0406,26-35,Female,West,Ahmedabad,2023-01-12,0
CUST0407,Customer_0407,36-45,Other,North,Lucknow,2023-02-27,1
CUST0408,Customer_0408,55+,Female,North,Chandigarh,2023-02-14,0
CUST0409,Customer_0409,18-25,Other,Central,Bhopal,2023-04-24,1
CUST0410,Customer_0410,55+,Female,Central,Bhopal,2023-01-04,0
CUST0411,Customer_0411,18-25,Female,North,Delhi,2023-03-09,1
CUST0412,Customer_0412,46-55,Female,North,Lucknow,2023-02-05,1
CUST0413,Customer_0413,46-55,Male,South,Bangalore,2023-03-03,1
CUST0414,Customer_0414,18-25,Female,West,Mumbai,2023-06-29,0
CUST0415,Customer_0415,26-35,Other,Central,Gwalior,2023-06-09,0
CUST0416,Customer_0416,36-45,Female,South,Bangalore,2023-05-16,0
CUST0417,Customer_0417,26-35,Male,North,Delhi,2023-03-17,1
CUST0418,Customer_0418,18-25,Male,West,Mumbai,2023-06-23,1
CUST0419,Customer_0419,55+,Other,South,Kochi,2023-02-11,0
CUST0420,Customer_0420,18-25,Male,East,Bhubaneswar,2023-03-15,1
CUST0421,Customer_0421,26-35,Female,West,Nagpur,2023-06-02,0
CUST0422,Customer_0422,55+,Male,North,Delhi,2023-04-24,0
CUST0423,Customer_0423,55+,Male,West,Surat,2023-03-10,0
CUST0424,Customer_0424,26-35,Male,West,Surat,2023-04-09,0
CUST0425,Customer_0425,46-55,Male,West,Surat,2023-01-23,0
CUST0426,Customer_0426,26-35,Male,West,Pune,2023-06-19,0
CUST0427,Customer_0427,46-55,Male,East,Bhubaneswar,2023-05-19,0
CUST0428,Customer_0428,26-35,Male,Central,Gwalior,2023-01-02,1
CUST0429,Customer_0429,26-35,Female,Central,Bhopal,2023-01-31,1
CUST0430,Customer_0430,55+,Male,South,Chennai,2023-05-11,1
CUST0431,Customer_0431,55+,Male,North,Delhi,2023-03-28,1
CUST0432,Customer_0432,55+,Female,East,Patna,2023-01-25,0
CUST0433,Customer_0433,46-55,Male,East,Ranchi,2023-03-31,0
CUST0434,Customer_0434,18-25,Female,North,Lucknow,2023-03-15,1
CUST0435,Customer_0435,55+,Male,North,Amritsar,2023-02-26,0
CUST0436,Customer_0436,18-25,Female,West,Surat,2023-01-09,0
CUST0437,Customer_0437,26-35,Female,East,Guwahati,2023-05-21,0
CUST0438,Customer_0438,46-55,Female,West,Surat,2023-03-22,0
CUST0439,Customer_0439,26-35,Female,South,Bangalore,2023-04-15,0
CUST0440,Customer_0440,55+,Female,North,Delhi,2023-03-25,1
CUST0441,Customer_0441,36-45,Female,North,Chandigarh,2023-03-11,0
CUST0442,Customer_0442,26-35,Female,West,Pune,2023-05-04,1
CUST0443,Customer_0443,55+,Male,South,Coimbatore,2023-06-08,0
CUST0444,Customer_0444,26-35,Male,North,Lucknow,2023-05-16,0
CUST0445,Customer_0445,18-25,Male,Central,Gwalior,2023-01-13,1
CUST0446,Customer_0446,36-45,Male,West,Surat,2023-03-02,1
CUST0447,Customer_0447,26-35,Female,West,Pune,2023-02-02,0
CUST0448,Customer_0448,46-55,Female,West,Surat,2023-02-26,0
CUST0449,Customer_0449,36-45,Female,North,Amritsar,2023-04-04,0
CUST0450,Customer_0450,46-55,Female,East,Guwahati,2023-04-26,0
CUST0451,Customer_0451,36-45,Female,West,Surat,2023-01-18,0
CUST0452,Customer_0452,36-45,Male,East,Patna,2023-04-11,0
CUST0453,Customer_0453,26-35,Female,East,Patna,2023-03-20,0
CUST0454,Customer_0454,26-35,Female,North,Chandigarh,2023-01-06,1
CUST0455,Customer_0455,46-55,Male,South,Kochi,2023-04-13,0
CUST0456,Customer_0456,46-55,Male,North,Lucknow,2023-04-07,0
CUST0457,Customer_0457,26-35,Male,Central,Jabalpur,2023-06-08,1
CUST0458,Customer_0458,55+,Female,West,Pune,2023-01-30,1
CUST0459,Customer_0459,55+,Male,West,Surat,2023-03-19,0
CUST0460,Customer_0460,55+,Male,West,Nagpur,2023-01-03,1
CUST0461,Customer_0461,36-45,Male,North,Chandigarh,2023-04-20,0
CUST0462,Customer_0462,46-55,Female,North,Delhi,2023-05-17,0
CUST0463,Customer_0463,36-45,Female,West,Ahmedabad,2023-06-04,0
CUST0464,Customer_0464,18-25,Male,South,Coimbatore,2023-01-28,0
CUST0465,Customer_0465,46-55,Female,West,Surat,2023-02-12,1
CUST0466,Customer_0466,55+,Female,North,Lucknow,2023-05-26,0
CUST0467,Customer_0467,55+,Female,East,Ranchi,2023-02-21,1
CUST0468,Customer_0468,18-25,Male,Central,Gwalior,2023-03-03,1
CUST0469,Customer_0469,18-25,Male,Central,Raipur,2023-01-15,0
CUST0470,Customer_0470,55+,Male,East,Bhubaneswar,2023-04-25,1
CUST0471,Customer_0471,36-45,Male,West,Nagpur,2023-06-28,0
CUST0472,Customer_0472,18-25,Male,North,Chandigarh,2023-02-11,1
CUST0473,Customer_0473,18-25,Female,North,Delhi,2023-05-29,0
CUST0474,Customer_0474,26-35,Male,West,Ahmedabad,2023-05-20,0
CUST0475,Customer_0475,46-55,Male,Central,Raipur,2023-06-23,0
CUST0476,Customer_0476,46-55,Female,Central,Indore,2023-01-04,0
CUST0477,Customer_0477,46-55,Female,South,Coimbatore,2023-01-06,0
CUST0478,Customer_0478,26-35,Male,West,Ahmedabad,2023-03-14,0
CUST0479,Customer_0479,26-35,Female,West,Surat,2023-05-18,1
CUST0480,Customer_0480,36-45,Male,Central,Raipur,2023-01-10,0
CUST0481,Customer_0481,18-25,Female,North,Chandigarh,2023-03-24,1
CUST0482,Customer_0482,26-35,Female,South,Bangalore,2023-05-10,1
CUST0483,Customer_0483,55+,Female,South,Chennai,2023-05-05,1
CUST0484,Customer_0484,55+,Female,East,Bhubaneswar,2023-04-02,1
CUST0485,Customer_0485,46-55,Female,South,Hyderabad,2023-05-27,0
CUST0486,Customer_0486,36-45,Male,North,Amritsar,2023-06-24,0
CUST0487,Customer_0487,26-35,Female,North,Amritsar,2023-01-13,0
CUST0488,Customer_0488,46-55,Female,North,Delhi,2023-02-15,1
CUST0489,Customer_0489,46-55,Female,South,Hyderabad,2023-01-04,1
CUST0490,Customer_0490,46-55,Female,Central,Raipur,2023-05-16,1
CUST0491,Customer_0491,18-25,Female,North,Delhi,2023-01-30,1
CUST0492,Customer_0492,36-45,Female,North,Amritsar,2023-04-27,0
CUST0493,Customer_0493,18-25,Female,West,Pune,2023-03-01,1
CUST0494,Customer_0494,26-35,Male,South,Kochi,2023-04-05,1
CUST0495,Customer_0495,46-55,Female,West,Ahmedabad,2023-04-17,0
CUST0496,Customer_0496,26-35,Female,Central,Jabalpur,2023-05-18,0
CUST0497,Customer_0497,36-45,Male,West,Surat,2023-02-12,0
CUST0498,Customer_0498,26-35,Female,South,Kochi,2023-06-18,1
CUST0499,Customer_0499,46-55,Male,West,Pune,2023-04-16,0
CUST0500,Customer_0500,46-55,Male,East,Guwahati,2023-02-22,1
CUST0501,Customer_0501,46-55,Male,West,Ahmedabad,2023-04-28,0
CUST0502,Customer_0502,18-25,Female,West,Surat,2023-04-26,1
CUST0503,Customer_0503,55+,Female,East,Patna,2023-03-27,0
CUST0504,Customer_0504,26-35,Female,South,Bangalore,2023-02-26,1
CUST0505,Customer_0505,36-45,Female,West,Mumbai,2023-03-09,0
CUST0506,Customer_0506,36-45,Female,North,Jaipur,2023-01-31,0
CUST0507,Customer_0507,55+,Female,West,Surat,2023-03-11,0
CUST0508,Customer_0508,18-25,Female,North,Chandigarh,2023-01-31,0
CUST0509,Customer_0509,18-25,Male,East,Bhubaneswar,2023-04-12,1
CUST0510,Customer_0510,18-25,Female,South,Chennai,2023-05-15,0
CUST0511,Customer_0511,18-25,Female,South,Coimbatore,2023-02-25,1
CUST0512,Customer_0512,36-45,Male,East,Kolkata,2023-05-25,0
CUST0513,Customer_0513,46-55,Female,North,Lucknow,2023-04-04,0
CUST0514,Customer_0514,18-25,Male,West,Ahmedabad,2023-03-16,1
CUST0515,Customer_0515,36-45,Male,East,Patna,2023-03-12,0
CUST0516,Customer_0516,26-35,Female,South,Coimbatore,2023-01-29,1
CUST0517,Customer_0517,36-45,Female,North,Amritsar,2023-06-21,0
CUST0518,Customer_0518,36-45,Male,East,Kolkata,2023-02-09,1
CUST0519,Customer_0519,36-45,Female,East,Guwahati,2023-06-18,1
CUST0520,Customer_0520,26-35,Male,West,Surat,2023-05-07,0
CUST0521,Customer_0521,18-25,Female,North,Lucknow,2023-06-06,0
CUST0522,Customer_0522,18-25,Male,East,Ranchi,2023-02-19,1
CUST0523,Customer_0523,55+,Female,West,Nagpur,2023-05-25,0
CUST0524,Customer_0524,26-35,Other,North,Chandigarh,2023-04-14,0
CUST0525,Customer_0525,36-45,Female,South,Hyderabad,2023-02-05,1
CUST0526,Customer_0526,46-55,Female,Central,Raipur,2023-04-28,1
CUST0527,Customer_0527,18-25,Female,South,Hyderabad,2023-02-25,0
CUST0528,Customer_0528,18-25,Male,North,Lucknow,2023-02-19,0
CUST0529,Customer_0529,36-45,Male,West,Ahmedabad,2023-05-14,0
CUST0530,Customer_0530,26-35,Male,North,Delhi,2023-04-01,1
CUST0531,Customer_0531,46-55,Male,South,Coimbatore,2023-05-30,0
CUST0532,Customer_0532,36-45,Female,East,Patna,2023-03-22,0
CUST0533,Customer_0533,55+,Male,West,Ahmedabad,2023-05-06,0
CUST0534,Customer_0534,26-35,Male,North,Lucknow,2023-03-10,1
CUST0535,Customer_0535,46-55,Male,East,Bhubaneswar,2023-04-03,0
CUST0536,Customer_0536,26-35,Female,North,Chandigarh,2023-05-05,0
CUST0537,Customer_0537,55+,Male,South,Chennai,2023-05-13,1
CUST0538,Customer_0538,46-55,Male,South,Hyderabad,2023-02-06,1
CUST0539,Customer_0539,18-25,Male,West,Nagpur,2023-02-13,0
CUST0540,Customer_0540,46-55,Female,North,Jaipur,2023-01-30,1
CUST0541,Customer_0541,26-35,Female,South,Kochi,2023-04-26,1
CUST0542,Customer_0542,18-25,Female,South,Kochi,2023-06-07,1
CUST0543,Customer_0543,55+,Male,South,Coimbatore,2023-06-19,1
CUST0544,Customer_0544,36-45,Male,South,Kochi,2023-02-18,0
CUST0545,Customer_0545,46-55,Male,South,Bangalore,2023-03-07,1
CUST0546,Customer_0546,46-55,Male,East,Kolkata,2023-05-26,0
CUST0547,Customer_0547,55+,Female,West,Pune,2023-05-17,0
CUST0548,Customer_0548,26-35,Female,West,Ahmedabad,2023-06-19,0
CUST0549,Customer_0549,18-25,Male,West,Pune,2023-03-30,1
CUST0550,Customer_0550,36-45,Female,Central,Jabalpur,2023-05-21,0
CUST0551,Customer_0551,26-35,Male,West,Nagpur,2023-05-15,1
CUST0552,Customer_0552,55+,Other,North,Amritsar,2023-01-25,1
CUST0553,Customer_0553,26-35,Male,West,Pune,2023-06-21,0
CUST0554,Customer_0554,36-45,Male,South,Hyderabad,2023-05-13,1
CUST0555,Customer_0555,26-35,Female,West,Ahmedabad,2023-04-09,0
CUST0556,Customer_0556,18-25,Male,West,Ahmedabad,2023-01-17,0
CUST0557,Customer_0557,46-55,Male,West,Surat,2023-05-11,0
CUST0558,Customer_0558,18-25,Female,West,Ahmedabad,2023-02-27,1
CUST0559,Customer_0559,46-55,Male,West,Surat,2023-02-12,0
CUST0560,Customer_0560,26-35,Female,South,Coimbatore,2023-06-23,1
CUST0561,Customer_0561,26-35,Female,North,Delhi,2023-02-13,1
CUST0562,Customer_0562,55+,Male,South,Bangalore,2023-04-09,1
CUST0563,Customer_0563,26-35,Other,East,Guwahati,2023-05-05,0
CUST0564,Customer_0564,46-55,Female,East,Guwahati,2023-02-09,0
CUST0565,Customer_0565,26-35,Male,West,Nagpur,2023-06-19,0
CUST0566,Customer_0566,55+,Female,North,Delhi,2023-06-24,1
CUST0567,Customer_0567,36-45,Female,South,Hyderabad,2023-05-06,0
CUST0568,Customer_0568,18-25,Male,West,Surat,2023-05-23,0
CUST0569,Customer_0569,18-25,Female,South,Hyderabad,2023-06-22,0
CUST0570,Customer_0570,55+,Male,North,Amritsar,2023-03-19,1
CUST0571,Customer_0571,36-45,Male,South,Hyderabad,2023-01-28,0
CUST0572,Customer_0572,55+,Male,North,Lucknow,2023-02-20,1
CUST0573,Customer_0573,18-25,Male,Central,Jabalpur,2023-01-28,0
CUST0574,Customer_0574,18-25,Female,Central,Jabalpur,2023-01-15,0
CUST0575,Customer_0575,26-35,Male,East,Kolkata,2023-01-17,0
CUST0576,Customer_0576,36-45,Male,West,Mumbai,2023-06-22,0
CUST0577,Customer_0577,36-45,Other,West,Pune,2023-05-23,1
CUST0578,Customer_0578,26-35,Male,North,Chandigarh,2023-01-11,0
CUST0579,Customer_0579,46-55,Female,South,Coimbatore,2023-05-30,1
CUST0580,Customer_0580,46-55,Female,North,Delhi,2023-03-14,0
CUST0581,Customer_0581,46-55,Female,West,Ahmedabad,2023-02-09,0
CUST0582,Customer_0582,36-45,Male,South,Hyderabad,2023-06-12,1
CUST0583,Customer_0583,18-25,Female,West,Nagpur,2023-01-29,1
CUST0584,Customer_0584,18-25,Male,South,Chennai,2023-03-08,1
CUST0585,Customer_0585,26-35,Female,South,Kochi,2023-06-19,1
CUST0586,Customer_0586,26-35,Female,North,Lucknow,2023-06-17,1
CUST0587,Customer_0587,55+,Male,West,Mumbai,2023-03-19,0
CUST0588,Customer_0588,46-55,Female,South,Coimbatore,2023-06-22,0
CUST0589,Customer_0589,18-25,Female,North,Jaipur,2023-01-19,0
CUST0590,Customer_0590,36-45,Female,South,Hyderabad,2023-02-07,0
CUST0591,Customer_0591,18-25,Male,North,Lucknow,2023-04-29,0
CUST0592,Customer_0592,36-45,Male,East,Guwahati,2023-02-10,1
CUST0593,Customer_0593,46-55,Male,Central,Indore,2023-05-23,1
CUST0594,Customer_0594,26-35,Male,North,Delhi,2023-02-05,1
CUST0595,Customer_0595,26-35,Male,West,Mumbai,2023-02-28,0
CUST0596,Customer_0596,26-35,Male,West,Ahmedabad,2023-02-12,1
CUST0597,Customer_0597,55+,Female,South,Hyderabad,2023-06-13,1
CUST0598,Customer_0598,36-45,Female,East,Ranchi,2023-01-28,0
CUST0599,Customer_0599,36-45,Male,Central,Indore,2023-05-21,0
CUST0600,Customer_0600,36-45,Female,East,Patna,2023-03-06,0
CUST0601,Customer_0601,36-45,Female,East,Guwahati,2023-04-11,1
CUST0602,Customer_0602,26-35,Female,West,Surat,2023-06-15,1
CUST0603,Customer_0603,46-55,Female,North,Delhi,2023-06-25,0
CUST0604,Customer_0604,18-25,Female,West,Surat,2023-03-14,0
CUST0605,Customer_0605,46-55,Female,West,Mumbai,2023-03-13,1
CUST0606,Customer_0606,46-55,Other,East,Guwahati,2023-02-03,0
CUST0607,Customer_0607,26-35,Other,West,Ahmedabad,2023-05-13,1
CUST0608,Customer_0608,46-55,Female,East,Ranchi,2023-02-28,0
CUST0609,Customer_0609,36-45,Male,West,Ahmedabad,2023-06-12,0
CUST0610,Customer_0610,46-55,Female,Central,Gwalior,2023-03-08,0
CUST0611,Customer_0611,18-25,Male,South,Chennai,2023-03-19,1
CUST0612,Customer_0612,46-55,Male,South,Chennai,2023-04-28,0
CUST0613,Customer_0613,55+,Other,North,Lucknow,2023-06-23,0
CUST0614,Customer_0614,18-25,Female,North,Chandigarh,2023-04-19,0
CUST0615,Customer_0615,36-45,Male,East,Kolkata,2023-02-25,0
CUST0616,Customer_0616,36-45,Female,South,Kochi,2023-03-20,0
CUST0617,Customer_0617,55+,Female,West,Mumbai,2023-01-21,0
CUST0618,Customer_0618,46-55,Male,East,Guwahati,2023-06-27,0
CUST0619,Customer_0619,55+,Male,West,Surat,2023-01-17,1
CUST0620,Customer_0620,46-55,Male,South,Hyderabad,2023-04-26,0
CUST0621,Customer_0621,46-55,Male,North,Chandigarh,2023-06-19,1
CUST0622,Customer_0622,55+,Female,South,Bangalore,2023-04-10,0
CUST0623,Customer_0623,18-25,Male,South,Chennai,2023-04-15,0
CUST0624,Customer_0624,55+,Female,South,Bangalore,2023-06-24,0
CUST0625,Customer_0625,18-25,Female,North,Delhi,2023-05-12,0
CUST0626,Customer_0626,18-25,Male,North,Lucknow,2023-04-13,1
CUST0627,Customer_0627,26-35,Male,East,Kolkata,2023-05-06,0
CUST0628,Customer_0628,26-35,Male,North,Jaipur,2023-01-08,1
CUST0629,Customer_0629,18-25,Male,Central,Gwalior,2023-05-06,1
CUST0630,Customer_0630,26-35,Female,North,Lucknow,2023-06-01,0
CUST0631,Customer_0631,36-45,Male,East,Patna,2023-03-12,1
CUST0632,Customer_0632,46-55,Female,West,Surat,2023-06-01,0
CUST0633,Customer_0633,36-45,Male,East,Kolkata,2023-03-12,0
CUST0634,Customer_0634,26-35,Male,North,Amritsar,2023-05-09,0
CUST0635,Customer_0635,55+,Male,South,Hyderabad,2023-01-21,0
CUST0636,Customer_0636,26-35,Female,North,Lucknow,2023-02-13,1
CUST0637,Customer_0637,26-35,Male,North,Jaipur,2023-03-27,1
CUST0638,Customer_0638,26-35,Male,South,Coimbatore,2023-03-03,1
CUST0639,Customer_0639,36-45,Male,East,Kolkata,2023-04-17,1
CUST0640,Customer_0640,26-35,Male,Central,Raipur,2023-02-25,1
CUST0641,Customer_0641,36-45,Male,West,Mumbai,2023-05-27,0
CUST0642,Customer_0642,26-35,Male,South,Kochi,2023-03-09,1
CUST0643,Customer_0643,26-35,Male,North,Lucknow,2023-05-26,0
CUST0644,Customer_0644,55+,Female,East,Patna,2023-03-01,0
CUST0645,Customer_0645,26-35,Male,North,Chandigarh,2023-06-07,0
CUST0646,Customer_0646,36-45,Female,East,Guwahati,2023-06-15,1
CUST0647,Customer_0647,55+,Male,South,Kochi,2023-01-12,0
CUST0648,Customer_0648,46-55,Male,West,Ahmedabad,2023-06-27,0
CUST0649,Customer_0649,55+,Male,North,Jaipur,2023-02-04,0
CUST0650,Customer_0650,36-45,Male,North,Amritsar,2023-02-19,0
CUST0651,Customer_0651,18-25,Female,North,Chandigarh,2023-02-15,0
CUST0652,Customer_0652,26-35,Female,East,Patna,2023-02-18,0
CUST0653,Customer_0653,18-25,Male,West,Pune,2023-03-20,1
CUST0654,Customer_0654,36-45,Male,South,Hyderabad,2023-02-22,0
CUST0655,Customer_0655,26-35,Female,South,Bangalore,2023-03-23,1
CUST0656,Customer_0656,26-35,Male,North,Chandigarh,2023-03-09,1
CUST0657,Customer_0657,36-45,Female,North,Amritsar,2023-01-05,1
CUST0658,Customer_0658,36-45,Male,West,Nagpur,2023-03-29,0
CUST0659,Customer_0659,55+,Male,West,Nagpur,2023-05-22,1
CUST0660,Customer_0660,36-45,Male,North,Chandigarh,2023-05-29,0
CUST0661,Customer_0661,46-55,Female,South,Chennai,2023-03-26,1
CUST0662,Customer_0662,55+,Female,South,Kochi,2023-03-26,0
CUST0663,Customer_0663,46-55,Male,North,Chandigarh,2023-06-29,0
CUST0664,Customer_0664,18-25,Male,Central,Raipur,2023-01-31,0
CUST0665,Customer_0665,55+,Male,West,Pune,2023-04-26,1
CUST0666,Customer_0666,55+,Male,North,Jaipur,2023-02-13,0
CUST0667,Customer_0667,46-55,Female,West,Surat,2023-05-23,1
CUST0668,Customer_0668,55+,Other,West,Pune,2023-04-29,1
CUST0669,Customer_0669,36-45,Female,North,Jaipur,2023-02-14,0
CUST0670,Customer_0670,55+,Male,North,Amritsar,2023-01-15,0
CUST0671,Customer_0671,46-55,Male,South,Kochi,2023-06-20,1
CUST0672,Customer_0672,26-35,Female,West,Nagpur,2023-03-24,1
CUST0673,Customer_0673,46-55,Female,East,Bhubaneswar,2023-05-01,0
CUST0674,Customer_0674,46-55,Other,South,Coimbatore,2023-03-25,0
CUST0675,Customer_0675,36-45,Female,North,Jaipur,2023-01-21,0
CUST0676,Customer_0676,18-25,Male,South,Bangalore,2023-06-08,0
CUST0677,Customer_0677,18-25,Female,East,Kolkata,2023-04-18,1
CUST0678,Customer_0678,55+,Female,South,Hyderabad,2023-02-14,0
CUST0679,Customer_0679,55+,Female,East,Patna,2023-02-09,0
CUST0680,Customer_0680,18-25,Female,South,Hyderabad,2023-05-17,0
CUST0681,Customer_0681,36-45,Female,East,Patna,2023-04-01,0
CUST0682,Customer_0682,36-45,Female,West,Ahmedabad,2023-05-20,0
CUST0683,Customer_0683,18-25,Female,West,Ahmedabad,2023-04-16,0
CUST0684,Customer_0684,55+,Female,East,Kolkata,2023-04-06,0
CUST0685,Customer_0685,36-45,Female,South,Coimbatore,2023-01-09,0
CUST0686,Customer_0686,46-55,Male,Central,Bhopal,2023-06-18,0
CUST0687,Customer_0687,36-45,Female,East,Guwahati,2023-04-23,0
CUST0688,Customer_0688,26-35,Male,North,Jaipur,2023-03-08,0
CUST0689,Customer_0689,36-45,Female,West,Pune,2023-02-06,1
CUST0690,Customer_0690,46-55,Male,West,Mumbai,2023-02-23,1
CUST0691,Customer_0691,26-35,Male,North,Jaipur,2023-06-07,1
CUST0692,Customer_0692,26-35,Female,West,Nagpur,2023-05-22,1
CUST0693,Customer_0693,55+,Female,South,Chennai,2023-02-11,0
CUST0694,Customer_0694,18-25,Male,North,Delhi,2023-01-02,1
CUST0695,Customer_0695,26-35,Female,Central,Raipur,2023-04-10,1
CUST0696,Customer_0696,55+,Male,West,Mumbai,2023-02-03,0
CUST0697,Customer_0697,46-55,Male,North,Jaipur,2023-01-23,1
CUST0698,Customer_0698,18-25,Male,North,Chandigarh,2023-02-28,1
CUST0699,Customer_0699,26-35,Male,South,Hyderabad,2023-04-28,1
CUST0700,Customer_0700,26-35,Male,Central,Gwalior,2023-01-21,1
CUST0701,Customer_0701,36-45,Male,Central,Bhopal,2023-05-31,1
CUST0702,Customer_0702,46-55,Male,North,Lucknow,2023-01-11,0
CUST0703,Customer_0703,26-35,Female,Central,Gwalior,2023-04-07,1
CUST0704,Customer_0704,36-45,Female,South,Bangalore,2023-06-25,0
CUST0705,Customer_0705,18-25,Male,South,Hyderabad,2023-02-20,1
CUST0706,Customer_0706,26-35,Male,Central,Raipur,2023-04-29,1
CUST0707,Customer_0707,36-45,Female,North,Delhi,2023-01-31,1
CUST0708,Customer_0708,55+,Male,North,Lucknow,2023-03-09,0
CUST0709,Customer_0709,18-25,Male,South,Coimbatore,2023-02-13,0
CUST0710,Customer_0710,36-45,Male,North,Chandigarh,2023-02-07,0
CUST0711,Customer_0711,55+,Male,North,Delhi,2023-05-19,0
CUST0712,Customer_0712,18-25,Male,South,Hyderabad,2023-03-02,1
CUST0713,Customer_0713,55+,Male,Central,Bhopal,2023-02-17,1
CUST0714,Customer_0714,26-35,Male,East,Guwahati,2023-03-04,0
CUST0715,Customer_0715,18-25,Male,West,Pune,2023-04-12,1
CUST0716,Customer_0716,18-25,Other,West,Nagpur,2023-01-02,0
CUST0717,Customer_0717,36-45,Male,North,Amritsar,2023-03-22,1
CUST0718,Customer_0718,55+,Female,North,Amritsar,2023-06-28,0
CUST0719,Customer_0719,55+,Female,South,Kochi,2023-01-16,1
CUST0720,Customer_0720,36-45,Female,East,Ranchi,2023-01-08,0
CUST0721,Customer_0721,26-35,Female,Central,Raipur,2023-05-20,1
CUST0722,Customer_0722,46-55,Female,West,Mumbai,2023-04-04,0
CUST0723,Customer_0723,36-45,Female,North,Chandigarh,2023-03-26,1
CUST0724,Customer_0724,18-25,Female,North,Chandigarh,2023-02-23,0
CUST0725,Customer_0725,46-55,Female,West,Mumbai,2023-04-04,0
CUST0726,Customer_0726,46-55,Male,East,Ranchi,2023-03-03,0
CUST0727,Customer_0727,46-55,Female,East,Guwahati,2023-05-26,1
CUST0728,Customer_0728,26-35,Male,South,Hyderabad,2023-03-16,1
CUST0729,Customer_0729,26-35,Male,East,Bhubaneswar,2023-03-22,1
CUST0730,Customer_0730,46-55,Male,North,Chandigarh,2023-02-14,1
CUST0731,Customer_0731,36-45,Male,South,Chennai,2023-04-01,0
CUST0732,Customer_0732,18-25,Male,North,Lucknow,2023-02-27,0
CUST0733,Customer_0733,26-35,Female,South,Kochi,2023-02-18,0
CUST0734,Customer_0734,36-45,Male,North,Jaipur,2023-06-28,1
CUST0735,Customer_0735,55+,Male,South,Hyderabad,2023-01-31,0
CUST0736,Customer_0736,26-35,Female,West,Mumbai,2023-03-13,1
CUST0737,Customer_0737,55+,Male,East,Ranchi,2023-01-27,1
CUST0738,Customer_0738,46-55,Male,South,Kochi,2023-05-07,0
CUST0739,Customer_0739,18-25,Female,West,Surat,2023-06-30,0
CUST0740,Customer_0740,46-55,Male,Central,Bhopal,2023-04-28,0
CUST0741,Customer_0741,36-45,Male,East,Bhubaneswar,2023-02-25,0
CUST0742,Customer_0742,26-35,Male,East,Ranchi,2023-03-30,1
CUST0743,Customer_0743,36-45,Male,West,Ahmedabad,2023-02-23,0
CUST0744,Customer_0744,26-35,Female,South,Bangalore,2023-04-29,0
CUST0745,Customer_0745,46-55,Male,Central,Gwalior,2023-06-19,0
CUST0746,Customer_0746,36-45,Female,Central,Indore,2023-01-07,0
CUST0747,Customer_0747,26-35,Male,East,Ranchi,2023-05-21,1
CUST0748,Customer_0748,55+,Female,East,Patna,2023-01-27,1
CUST0749,Customer_0749,36-45,Male,East,Kolkata,2023-01-26,1
CUST0750,Customer_0750,18-25,Male,South,Hyderabad,2023-01-22,0
CUST0751,Customer_0751,36-45,Male,East,Ranchi,2023-03-26,0
CUST0752,Customer_0752,36-45,Male,East,Bhubaneswar,2023-06-11,0
CUST0753,Customer_0753,46-55,Male,Central,Jabalpur,2023-01-22,1
CUST0754,Customer_0754,36-45,Male,North,Lucknow,2023-05-26,0
CUST0755,Customer_0755,18-25,Female,North,Jaipur,2023-01-14,0
CUST0756,Customer_0756,18-25,Male,West,Ahmedabad,2023-04-03,0
CUST0757,Customer_0757,36-45,Female,North,Delhi,2023-05-29,1
