customer_id,region,city,age_group,gender,is_returning,frequency,monetary,last_order_date,avg_rating,total_profit,segment
CUST0239,East,Bhubaneswar,55+,Female,0,6,17495.449999999997,2024-03-12,4.0,4133.7,Medium Value
CUST0238,South,Kochi,36-45,Female,0,10,30460.949999999997,2024-06-16,3.2,6393.210000000001,Medium Value
CUST0173,North,Amritsar,26-35,Male,1,8,24805.95,2024-06-08,3.625,5731.96,Medium Value
CUST1007,North,Jaipur,18-25,Female,0,10,35663.35,2024-06-17,3.8,8203.359999999999,Medium Value
CUST1042,North,Delhi,18-25,Female,0,12,29150.300000000003,2024-06-16,3.75,6545.08,Medium Value
CUST0362,East,Guwahati,18-25,Female,0,9,51639.149999999994,2024-02-10,4.0,15021.92,Medium Value
CUST0525,South,Hyderabad,36-45,Female,1,10,58162.350000000006,2024-05-20,4.1,14340.830000000002,Medium Value
CUST1080,East,Ranchi,36-45,Female,0,8,54658.35,2024-05-02,3.875,13481.589999999998,Medium Value
CUST0039,East,Guwahati,26-35,Female,1,6,13704.65,2023-12-13,3.3333333333333335,3939.2200000000003,Medium Value
CUST0940,South,Coimbatore,55+,Female,0,6,16284.650000000001,2024-05-20,4.0,4425.71,Medium Value
CUST0914,East,Patna,36-45,Male,1,8,23768.5,2024-06-10,4.25,5470.3,Medium Value
CUST0668,West,Pune,55+,Other,1,11,24126.550000000003,2024-05-30,4.090909090909091,6649.849999999999,Medium Value
CUST0653,West,Pune,18-25,Male,1,6,19734.3,2024-06-02,3.8333333333333335,4848.0199999999995,Medium Value
CUST0843,South,Hyderabad,46-55,Male,0,10,43674.9,2024-04-26,3.7,8582.84,Medium Value
CUST0578,North,Chandigarh,26-35,Male,0,13,39944.7,2024-03-28,4.3076923076923075,10383.689999999999,Medium Value
CUST0272,North,Chandigarh,26-35,Female,0,8,20966.45,2024-01-19,4.375,5433.549999999999,Medium Value
CUST0755,North,Jaipur,18-25,Female,0,6,12164.0,2024-05-26,4.333333333333333,3014.25,Medium Value
CUST0808,South,Kochi,46-55,Female,0,6,15511.65,2024-04-22,4.0,3159.2000000000003,Medium Value
CUST0553,West,Pune,26-35,Male,0,8,22434.9,2024-05-29,3.5,4651.07,Medium Value
CUST0012,East,Guwahati,36-45,Male,1,7,30317.9,2024-05-24,3.7142857142857144,9942.8,Medium Value
CUST0397,South,Hyderabad,55+,Female,0,8,24602.949999999997,2024-02-22,3.625,6186.49,Medium Value
CUST0192,North,Amritsar,26-35,Female,1,13,64206.399999999994,2024-04-18,4.230769230769231,16978.09,Medium Value
CUST0929,South,Chennai,46-55,Male,1,11,36224.899999999994,2024-05-10,3.4545454545454546,8493.69,Medium Value
CUST0728,South,Hyderabad,26-35,Male,1,13,30852.399999999994,2024-06-03,3.5384615384615383,7328.719999999999,Medium Value
CUST0724,North,Chandigarh,18-25,Female,0,4,5458.35,2023-12-31,3.0,1537.2,Low Value
CUST1056,North,Chandigarh,46-55,Male,0,10,26542.9,2024-06-21,3.2,6075.89,Medium Value
CUST0792,North,Amritsar,36-45,Male,0,6,13948.15,2023-12-04,3.5,3222.6000000000004,Medium Value
CUST0979,East,Patna,46-55,Male,0,5,12975.150000000001,2024-05-29,4.4,2595.05,Low Value
CUST1172,West,Ahmedabad,26-35,Female,0,9,40490.25000000001,2024-04-11,3.5555555555555554,8588.59,Medium Value
CUST1046,South,Kochi,18-25,Male,0,12,64036.05,2024-01-08,4.083333333333333,18738.670000000002,Medium Value
CUST0097,East,Ranchi,36-45,Female,0,10,30770.75,2024-04-01,3.9,7389.480000000001,Medium Value
CUST0885,West,Mumbai,36-45,Female,0,5,8672.55,2024-02-17,4.0,2151.73,Low Value
CUST0211,North,Delhi,18-25,Male,1,11,47896.65,2024-06-01,3.909090909090909,13477.39,Medium Value
CUST1079,East,Patna,36-45,Male,0,6,33691.3,2024-06-10,3.3333333333333335,6753.959999999999,Medium Value
CUST0405,East,Kolkata,26-35,Female,0,5,17025.35,2024-06-17,3.6,3002.01,Low Value
CUST0246,West,Nagpur,36-45,Female,1,9,24766.15,2024-06-02,4.111111111111111,7412.76,Medium Value
CUST1105,North,Amritsar,36-45,Female,0,8,23955.399999999998,2024-05-27,3.875,7175.45,Medium Value
CUST0369,East,Bhubaneswar,55+,Male,1,5,16161.05,2024-06-08,2.8,3137.97,Low Value
CUST0243,North,Lucknow,26-35,Male,0,9,69611.6,2024-03-03,3.4444444444444446,13260.82,Medium Value
CUST0620,South,Hyderabad,46-55,Male,0,9,21901.300000000003,2024-05-01,4.444444444444445,5910.52,Medium Value
CUST0467,East,Ranchi,55+,Female,1,8,23189.0,2024-05-14,3.875,6431.120000000001,Medium Value
CUST0423,West,Surat,55+,Male,0,9,82557.0,2024-04-05,3.5555555555555554,24109.4,Medium Value
CUST1052,West,Surat,18-25,Male,1,8,25441.55,2024-03-18,3.5,6039.91,Medium Value
CUST1171,South,Chennai,55+,Male,1,7,19085.35,2024-04-22,4.142857142857143,4655.95,Medium Value
CUST0114,North,Delhi,46-55,Male,1,7,23940.9,2024-06-02,4.0,6772.04,Medium Value
CUST0327,North,Chandigarh,46-55,Female,0,10,24005.4,2024-04-13,3.7,6561.18,Medium Value
CUST0639,East,Kolkata,36-45,Male,1,3,11978.55,2024-05-24,4.666666666666667,2769.72,Low Value
CUST0371,East,Patna,55+,Other,0,8,40602.95,2024-06-19,3.75,9889.61,Medium Value
CUST1099,West,Surat,18-25,Male,0,4,19605.7,2024-05-28,3.5,4352.99,Low Value
CUST0396,North,Delhi,36-45,Male,1,6,76783.8,2024-03-29,3.3333333333333335,24248.49,Medium Value
CUST0437,East,Guwahati,26-35,Female,0,6,15742.05,2024-02-07,4.333333333333333,3071.35,Medium Value
CUST0976,South,Hyderabad,36-45,Female,1,7,17457.25,2024-05-03,4.0,4643.280000000001,Medium Value
CUST1055,South,Coimbatore,55+,Male,0,6,26715.95,2024-06-22,4.166666666666667,5333.97,Medium Value
CUST0893,South,Bangalore,18-25,Male,0,10,26920.399999999998,2024-04-25,4.2,6918.35,Medium Value
CUST0674,South,Coimbatore,46-55,Other,0,7,33254.65,2024-04-29,3.5714285714285716,7197.31,Medium Value
CUST0537,South,Chennai,55+,Male,1,14,76513.1,2024-06-12,4.071428571428571,18331.3,Medium Value
CUST0896,West,Pune,18-25,Female,1,8,21500.6,2024-06-01,4.25,4686.289999999999,Medium Value
CUST0236,East,Kolkata,36-45,Male,0,8,41378.450000000004,2024-06-19,3.75,10820.21,Medium Value
CUST1013,West,Mumbai,36-45,Female,1,12,56429.50000000001,2024-06-22,4.0,16614.399999999998,Medium Value
CUST1059,West,Mumbai,46-55,Male,0,10,61006.0,2024-06-16,3.9,15370.51,Medium Value
CUST1147,South,Chennai,18-25,Female,1,4,12834.349999999999,2024-04-02,3.5,2854.17,Low Value
CUST1041,North,Lucknow,36-45,Female,0,7,33356.05,2024-06-23,4.428571428571429,9594.36,Medium Value
CUST0153,North,Chandigarh,26-35,Female,0,6,14319.5,2024-05-11,4.0,4466.87,Medium Value
CUST0005,South,Bangalore,55+,Male,1,9,31088.7,2024-06-14,4.333333333333333,9780.939999999999,Medium Value
CUST0185,South,Bangalore,18-25,Male,1,8,35829.9,2024-06-06,3.75,10630.2,Medium Value
CUST0231,East,Bhubaneswar,26-35,Male,1,13,41089.00000000001,2024-04-16,3.6923076923076925,12722.979999999998,Medium Value
CUST0767,North,Chandigarh,36-45,Male,0,10,25569.5,2024-04-13,4.4,5422.47,Medium Value
CUST0774,South,Coimbatore,18-25,Female,0,6,47411.00000000001,2024-05-17,4.333333333333333,12645.3,Medium Value
CUST0241,North,Delhi,26-35,Female,0,4,13753.95,2024-02-25,3.75,3520.2799999999997,Low Value
CUST0463,West,Ahmedabad,36-45,Female,0,7,16124.9,2024-06-06,4.428571428571429,4382.43,Medium Value
CUST0283,Central,Bhopal,18-25,Other,1,9,31010.5,2024-04-29,3.888888888888889,8302.859999999999,Medium Value
CUST0256,East,Guwahati,26-35,Female,1,8,33998.85,2024-03-13,3.875,7868.6900000000005,Medium Value
CUST0709,South,Coimbatore,18-25,Male,0,4,10620.5,2023-11-26,3.75,2358.7799999999997,Low Value
CUST0006,West,Surat,36-45,Male,0,9,24274.2,2024-05-12,4.111111111111111,6524.5,Medium Value
CUST0143,Central,Indore,36-45,Male,0,5,12368.099999999999,2024-01-14,4.4,3113.41,Low Value
CUST0644,East,Patna,55+,Female,0,5,27744.7,2024-05-27,3.2,8196.87,Low Value
CUST0140,East,Guwahati,26-35,Male,1,8,26135.3,2024-04-01,4.0,7810.25,Medium Value
CUST0191,West,Nagpur,18-25,Female,0,10,28588.5,2024-06-13,3.9,7211.779999999999,Medium Value
CUST0875,Central,Raipur,18-25,Male,1,7,22642.45,2024-03-02,3.7142857142857144,6698.73,Medium Value
CUST1162,West,Ahmedabad,46-55,Male,1,10,71790.09999999999,2024-04-20,4.4,15152.13,Medium Value
CUST0089,West,Ahmedabad,55+,Male,0,4,16743.75,2024-01-08,3.5,4660.12,Low Value
CUST0629,Central,Gwalior,18-25,Male,1,9,34458.100000000006,2024-04-26,4.222222222222222,9801.859999999999,Medium Value
CUST0512,East,Kolkata,36-45,Male,0,5,18974.7,2024-04-24,3.4,4700.66,Low Value
CUST0568,West,Surat,18-25,Male,0,5,16504.85,2024-03-30,4.2,4493.88,Low Value
CUST1106,West,Nagpur,18-25,Male,0,13,30118.55,2024-06-04,3.8461538461538463,6159.469999999999,Medium Value
CUST0715,West,Pune,18-25,Male,1,6,26995.2,2024-04-03,3.6666666666666665,5127.17,Medium Value
CUST0152,Central,Gwalior,46-55,Female,0,9,27859.9,2024-05-10,3.4444444444444446,7165.41,Medium Value
CUST1179,South,Hyderabad,36-45,Male,0,13,45196.75,2024-06-08,4.076923076923077,10232.04,Medium Value
CUST0605,West,Mumbai,46-55,Female,1,6,22338.749999999996,2024-05-26,4.166666666666667,5689.490000000001,Medium Value
CUST0769,West,Ahmedabad,46-55,Male,0,10,23096.4,2024-06-22,4.1,6232.379999999999,Medium Value
CUST0886,South,Coimbatore,46-55,Female,0,6,28029.149999999994,2024-04-29,4.0,8128.990000000001,Medium Value
CUST0300,North,Jaipur,36-45,Male,1,9,29815.45,2024-05-24,4.111111111111111,7301.24,Medium Value
CUST0095,West,Pune,36-45,Female,0,9,18673.05,2024-06-05,3.5555555555555554,5109.83,Medium Value
CUST1074,East,Ranchi,18-25,Female,0,6,29364.35,2024-04-19,4.333333333333333,6924.509999999999,Medium Value
CUST1024,East,Ranchi,26-35,Male,0,11,25313.100000000002,2024-03-16,4.0,6663.57,Medium Value
CUST0854,North,Jaipur,26-35,Female,1,5,12901.35,2024-03-19,4.2,3451.5499999999997,Low Value
CUST0390,West,Ahmedabad,46-55,Female,1,9,25158.4,2024-05-27,3.888888888888889,4761.599999999999,Medium Value
CUST0801,Central,Gwalior,55+,Female,0,6,19640.0,2024-03-04,3.3333333333333335,5751.51,Medium Value
CUST0616,South,Kochi,36-45,Female,0,5,11443.1,2024-01-01,4.0,3786.54,Low Value
CUST0727,East,Guwahati,46-55,Female,1,13,26928.75,2024-05-16,3.5384615384615383,5736.419999999999,Medium Value
CUST1003,Central,Bhopal,46-55,Female,0,8,19345.0,2024-01-25,3.875,5407.490000000001,Medium Value
CUST0237,North,Chandigarh,46-55,Male,0,7,20283.800000000003,2024-05-04,4.428571428571429,6297.659999999999,Medium Value
CUST0468,Central,Gwalior,18-25,Male,1,4,8634.55,2024-06-06,3.5,2021.08,Low Value
CUST0706,Central,Raipur,26-35,Male,1,4,13180.8,2024-06-24,4.5,3430.44,Low Value
CUST0586,North,Lucknow,26-35,Female,1,8,44284.350000000006,2024-06-05,4.0,14223.060000000001,Medium Value
CUST0902,West,Ahmedabad,26-35,Female,1,12,56663.35,2024-05-15,3.5833333333333335,14083.86,Medium Value
CUST0386,West,Mumbai,55+,Male,0,6,28237.050000000003,2024-04-15,3.8333333333333335,6315.09,Medium Value
CUST0855,North,Delhi,18-25,Female,1,11,32051.55,2024-05-14,4.181818181818182,8543.38,Medium Value
CUST1122,South,Kochi,18-25,Male,1,8,20678.4,2024-03-15,4.125,4665.889999999999,Medium Value
CUST0552,North,Amritsar,55+,Other,1,7,22106.35,2024-03-27,3.7142857142857144,5392.32,Medium Value
CUST0791,East,Patna,55+,Other,1,10,57339.3,2024-05-11,4.0,15013.89,Medium Value
CUST0214,West,Mumbai,18-25,Male,1,12,30146.6,2024-06-06,3.75,6658.369999999999,Medium Value
CUST0895,North,Lucknow,36-45,Female,0,6,14703.300000000001,2024-06-08,4.166666666666667,3807.59,Medium Value
CUST1019,West,Pune,26-35,Male,1,6,22632.25,2024-03-02,3.6666666666666665,5057.37,Medium Value
CUST0046,West,Pune,26-35,Male,0,4,25819.35,2024-01-31,3.25,7013.6,Low Value
CUST0819,North,Delhi,26-35,Male,1,7,31671.800000000003,2024-06-16,3.857142857142857,9294.42,Medium Value
CUST0776,East,Ranchi,18-25,Male,1,9,37623.05,2024-05-12,4.0,9418.97,Medium Value
CUST0723,North,Chandigarh,36-45,Female,1,5,16620.05,2024-02-22,4.8,4177.0,Low Value
CUST0453,East,Patna,26-35,Female,0,7,18688.7,2024-04-28,4.0,3964.0,Medium Value
CUST0226,West,Mumbai,18-25,Female,1,7,26521.100000000002,2023-11-26,3.857142857142857,6938.54,Medium Value
CUST0149,East,Patna,55+,Male,1,8,26610.55,2024-05-14,3.375,6574.769999999999,Medium Value
CUST1118,North,Jaipur,46-55,Female,0,6,40110.2,2024-02-12,3.5,9127.099999999999,Medium Value
CUST0491,North,Delhi,18-25,Female,1,9,37120.05,2024-05-21,3.6666666666666665,9666.679999999998,Medium Value
CUST0017,North,Chandigarh,55+,Male,1,5,36002.899999999994,2023-10-16,3.6,7244.87,Low Value
CUST1150,West,Pune,46-55,Other,1,9,23046.1,2024-06-23,3.6666666666666665,6571.2300000000005,Medium Value
CUST0234,South,Bangalore,26-35,Male,0,7,14716.3,2024-03-28,3.5714285714285716,4809.14,Medium Value
CUST0202,East,Patna,55+,Male,1,6,12635.000000000002,2024-06-24,4.0,3207.4300000000003,Medium Value
CUST1075,South,Chennai,18-25,Male,1,6,17569.7,2024-03-11,3.6666666666666665,4519.999999999999,Medium Value
CUST0205,South,Coimbatore,46-55,Female,1,4,8766.75,2024-05-26,4.0,1469.13,Low Value
CUST1194,East,Guwahati,26-35,Female,1,6,37590.45,2024-05-06,4.5,8603.310000000001,Medium Value
CUST0200,North,Amritsar,36-45,Female,1,5,10646.150000000001,2024-04-10,3.8,2303.88,Low Value
CUST0066,South,Kochi,55+,Male,1,8,57954.25,2024-03-30,4.0,15277.609999999999,Medium Value
CUST0861,West,Ahmedabad,18-25,Male,0,10,23348.2,2024-06-01,3.9,6470.410000000002,Medium Value
CUST0115,South,Coimbatore,46-55,Male,0,8,20890.35,2024-06-17,3.625,5385.4,Medium Value
CUST0313,West,Nagpur,46-55,Male,0,10,26304.3,2024-06-19,3.3,7654.780000000001,Medium Value
CUST0858,South,Kochi,26-35,Male,1,5,15000.3,2024-01-08,3.8,3865.16,Low Value
CUST0887,West,Ahmedabad,36-45,Female,0,8,31763.3,2024-04-18,4.25,7473.8099999999995,Medium Value
CUST1038,South,Chennai,55+,Male,0,8,27950.8,2024-06-13,4.125,7968.830000000001,Medium Value
CUST0268,Central,Gwalior,46-55,Male,0,11,41565.9,2024-05-07,3.6363636363636362,10150.699999999999,Medium Value
CUST0195,West,Ahmedabad,36-45,Male,0,15,63375.649999999994,2024-06-20,4.266666666666667,13110.94,High Value
CUST0851,West,Ahmedabad,36-45,Female,0,9,33611.850000000006,2024-06-01,4.111111111111111,9706.48,Medium Value
CUST0051,South,Chennai,36-45,Female,1,7,65050.0,2024-06-19,4.142857142857143,12933.44,Medium Value
CUST1138,Central,Gwalior,55+,Male,0,6,12529.199999999999,2023-12-19,3.6666666666666665,2927.7,Medium Value
CUST0700,Central,Gwalior,26-35,Male,1,10,45932.600000000006,2024-05-29,4.4,8900.74,Medium Value
CUST0701,Central,Bhopal,36-45,Male,1,7,22792.9,2024-06-21,4.285714285714286,6054.59,Medium Value
CUST0555,West,Ahmedabad,26-35,Female,0,7,23322.299999999996,2024-02-20,4.285714285714286,6647.72,Medium Value
CUST0610,Central,Gwalior,46-55,Female,0,7,18099.350000000002,2024-06-13,3.142857142857143,4581.3099999999995,Medium Value
CUST0445,Central,Gwalior,18-25,Male,1,7,25072.75,2024-05-15,4.428571428571429,6711.969999999999,Medium Value
CUST1183,East,Patna,46-55,Male,0,10,21651.7,2024-05-11,3.9,6006.12,Medium Value
CUST0336,West,Mumbai,18-25,Male,0,9,31418.05,2024-03-02,4.666666666666667,8434.61,Medium Value
CUST0009,North,Chandigarh,46-55,Female,0,6,18303.95,2024-05-24,4.0,5299.06,Medium Value
CUST0478,West,Ahmedabad,26-35,Male,0,3,15785.85,2023-11-13,4.0,2847.42,Low Value
CUST0931,South,Hyderabad,26-35,Male,0,13,40083.0,2024-06-15,3.6153846153846154,9702.42,Medium Value
CUST0747,East,Ranchi,26-35,Male,1,7,12584.7,2024-05-08,4.285714285714286,2435.8000000000006,Medium Value
CUST0278,West,Pune,26-35,Female,1,7,33865.05,2024-06-05,3.857142857142857,8105.41,Medium Value
CUST0977,South,Kochi,55+,Male,1,9,31498.550000000003,2024-06-22,3.5555555555555554,7259.619999999999,Medium Value
CUST0544,South,Kochi,36-45,Male,0,5,13184.300000000001,2024-05-19,4.2,3973.3199999999997,Low Value
CUST0401,West,Pune,18-25,Female,1,11,52019.200000000004,2024-04-16,4.0,11932.390000000001,Medium Value
CUST0984,North,Jaipur,46-55,Male,0,13,71786.9,2024-03-13,4.384615384615385,16206.54,Medium Value
CUST0650,North,Amritsar,36-45,Male,0,7,26763.8,2024-04-04,3.7142857142857144,5711.51,Medium Value
CUST0541,South,Kochi,26-35,Female,1,9,24224.5,2024-05-11,4.333333333333333,5579.38,Medium Value
CUST0682,West,Ahmedabad,36-45,Female,0,11,35149.7,2024-06-13,3.909090909090909,10281.779999999999,Medium Value
CUST0624,South,Bangalore,55+,Female,0,10,27281.699999999997,2024-06-16,3.6,7613.190000000001,Medium Value
CUST0557,West,Surat,46-55,Male,0,5,10960.9,2023-09-30,4.6,1894.92,Low Value
CUST0982,North,Lucknow,36-45,Female,1,12,44043.799999999996,2024-06-24,3.5833333333333335,11132.46,Medium Value
CUST0429,Central,Bhopal,26-35,Female,1,6,25219.8,2024-03-05,4.0,7537.499999999999,Medium Value
CUST0084,East,Bhubaneswar,46-55,Female,1,11,33531.25,2024-06-05,4.2727272727272725,7987.22,Medium Value
CUST0174,North,Amritsar,26-35,Male,1,4,15871.95,2024-05-22,3.75,4144.73,Low Value
CUST0718,North,Amritsar,55+,Female,0,9,36103.2,2024-05-27,3.0,8373.83,Medium Value
CUST0307,South,Hyderabad,26-35,Male,0,6,10995.05,2024-04-24,4.166666666666667,2724.8799999999997,Medium Value
CUST1123,West,Ahmedabad,36-45,Female,0,9,41091.85,2024-05-13,3.888888888888889,9352.45,Medium Value
CUST0148,Central,Jabalpur,26-35,Male,1,14,47471.50000000001,2024-05-16,4.142857142857143,9598.779999999999,Medium Value
CUST0129,North,Delhi,26-35,Female,0,9,17724.6,2024-06-08,3.5555555555555554,4099.48,Medium Value
CUST0631,East,Patna,36-45,Male,1,8,32315.1,2024-05-26,3.75,8084.449999999998,Medium Value
CUST0135,West,Mumbai,26-35,Female,0,9,39579.6,2024-05-09,3.3333333333333335,11776.51,Medium Value
CUST0321,South,Kochi,46-55,Female,0,6,12836.75,2024-04-27,4.333333333333333,3404.58,Medium Value
CUST0018,West,Mumbai,36-45,Male,0,7,34825.0,2024-04-02,3.5714285714285716,10138.16,Medium Value
CUST0591,North,Lucknow,18-25,Male,0,7,16059.0,2024-03-23,4.142857142857143,3764.03,Medium Value
CUST0848,West,Ahmedabad,26-35,Female,1,8,32540.000000000004,2024-04-07,3.875,9956.420000000002,Medium Value
CUST0928,South,Bangalore,46-55,Male,1,13,77117.09999999999,2024-05-24,3.923076923076923,20942.82,Medium Value
CUST0127,North,Lucknow,26-35,Female,1,5,35003.35,2024-05-04,3.8,9904.319999999998,Low Value
CUST0044,West,Surat,18-25,Male,1,10,28308.149999999998,2024-06-13,3.9,8134.110000000001,Medium Value
CUST1040,West,Surat,18-25,Male,1,11,48473.75000000001,2024-06-20,4.181818181818182,12939.95,Medium Value
CUST1129,East,Ranchi,55+,Male,1,6,41773.2,2024-06-21,3.0,11521.2,Medium Value
CUST0094,East,Kolkata,36-45,Female,0,4,10807.45,2023-08-01,4.0,1912.23,Low Value
CUST0585,South,Kochi,26-35,Female,1,11,44406.649999999994,2024-06-11,3.8181818181818183,8973.339999999998,Medium Value
CUST0601,East,Guwahati,36-45,Female,1,6,28221.0,2024-03-23,3.6666666666666665,5268.28,Medium Value
CUST0698,North,Chandigarh,18-25,Male,1,6,15523.85,2024-02-29,4.5,3974.15,Medium Value
CUST0951,South,Bangalore,36-45,Male,0,7,22738.4,2024-06-06,4.142857142857143,4929.299999999999,Medium Value
CUST0414,West,Mumbai,18-25,Female,0,6,14759.35,2024-02-18,4.333333333333333,3078.8800000000006,Medium Value
CUST0959,Central,Bhopal,55+,Female,0,9,52594.149999999994,2024-03-01,3.7777777777777777,17189.19,Medium Value
CUST0317,South,Hyderabad,55+,Male,0,6,15724.3,2024-05-11,3.8333333333333335,3969.5,Medium Value
CUST0740,Central,Bhopal,46-55,Male,0,8,38691.6,2024-04-11,4.125,9224.85,Medium Value
CUST0936,Central,Raipur,36-45,Male,0,2,8362.9,2024-05-13,4.5,1394.42,Low Value
CUST0479,West,Surat,26-35,Female,1,9,88600.35,2024-06-04,3.5555555555555554,19545.760000000002,Medium Value
CUST0761,West,Mumbai,46-55,Female,0,4,18425.699999999997,2023-10-31,4.0,4598.74,Low Value
CUST0113,South,Hyderabad,46-55,Male,0,12,36444.0,2024-06-09,3.8333333333333335,11648.64,Medium Value
CUST0899,North,Chandigarh,55+,Male,0,5,9363.8,2024-03-19,4.2,2808.36,Low Value
CUST0970,South,Hyderabad,55+,Male,0,6,19409.95,2023-11-21,3.5,4168.33,Medium Value
CUST0722,West,Mumbai,46-55,Female,0,6,7283.05,2024-06-04,3.8333333333333335,1766.67,Medium Value
CUST0941,North,Chandigarh,55+,Female,0,6,18958.8,2024-03-05,3.8333333333333335,5738.4,Medium Value
CUST0538,South,Hyderabad,46-55,Male,1,3,14384.15,2024-04-25,3.6666666666666665,4179.18,Low Value
CUST1023,West,Nagpur,18-25,Male,0,2,2921.5499999999997,2023-12-19,5.0,537.67,Low Value
CUST0486,North,Amritsar,36-45,Male,0,10,39425.35,2024-02-28,4.3,10605.59,Medium Value
CUST0092,Central,Raipur,26-35,Female,0,4,7603.7,2023-10-18,3.75,1990.1,Low Value
CUST1057,Central,Raipur,36-45,Female,1,8,20123.100000000002,2024-06-17,4.125,6312.3099999999995,Medium Value
CUST0379,North,Delhi,26-35,Male,1,5,20272.6,2024-06-15,3.8,4576.29,Low Value
CUST0593,Central,Indore,46-55,Male,1,10,29835.400000000005,2024-04-18,3.9,6578.260000000001,Medium Value
CUST0047,South,Hyderabad,18-25,Female,0,7,15685.35,2024-05-10,4.428571428571429,3563.17,Medium Value
CUST0877,Central,Jabalpur,55+,Male,1,7,24951.5,2024-01-12,3.2857142857142856,7428.1,Medium Value
CUST0863,North,Lucknow,46-55,Male,0,8,24045.1,2024-05-06,2.625,6158.829999999999,Medium Value
CUST0156,South,Kochi,36-45,Female,0,4,16213.15,2024-03-16,4.25,5154.42,Low Value
CUST0689,West,Pune,36-45,Female,1,8,14362.600000000002,2024-06-12,4.625,4062.4399999999996,Medium Value
CUST0500,East,Guwahati,46-55,Male,1,11,38206.6,2023-12-12,4.0,9915.34,Medium Value
CUST1155,South,Kochi,26-35,Male,0,5,8287.6,2023-11-30,3.4,2736.6800000000003,Low Value
CUST0138,West,Surat,36-45,Female,0,6,23597.7,2024-03-03,4.166666666666667,6196.33,Medium Value
CUST0110,North,Amritsar,55+,Male,0,6,32151.2,2024-03-11,4.5,9598.699999999999,Medium Value
CUST0282,West,Surat,55+,Male,0,8,22003.85,2024-06-20,4.25,5384.49,Medium Value
CUST1030,North,Amritsar,46-55,Male,1,10,24114.699999999997,2024-06-20,3.6,5632.0199999999995,Medium Value
CUST0771,South,Kochi,26-35,Other,1,5,24936.35,2024-03-01,4.2,7441.99,Low Value
CUST0596,West,Ahmedabad,26-35,Male,1,6,77156.1,2024-05-09,4.0,22929.690000000002,Medium Value
CUST0188,West,Nagpur,18-25,Female,1,8,43354.45,2024-05-30,3.125,10877.460000000001,Medium Value
CUST0412,North,Lucknow,46-55,Female,1,6,16634.699999999997,2024-01-01,3.5,5295.62,Medium Value
CUST0539,West,Nagpur,18-25,Male,0,6,12704.6,2024-06-20,4.0,3600.96,Medium Value
CUST0599,Central,Indore,36-45,Male,0,9,79162.95,2024-05-05,3.888888888888889,20310.509999999995,Medium Value
CUST0245,North,Amritsar,46-55,Female,0,4,15324.199999999999,2023-10-30,2.75,3806.45,Low Value
CUST0471,West,Nagpur,36-45,Male,0,8,23203.15,2024-03-26,3.875,5336.29,Medium Value
CUST0155,North,Amritsar,26-35,Male,0,9,21801.35,2024-04-28,3.5555555555555554,6737.3099999999995,Medium Value
CUST0939,West,Mumbai,46-55,Male,1,9,25481.550000000003,2024-06-18,3.888888888888889,5760.58,Medium Value
CUST0325,West,Surat,26-35,Male,0,8,27352.9,2024-03-27,3.875,7463.44,Medium Value
CUST1085,West,Mumbai,18-25,Female,0,12,35659.65000000001,2024-06-21,4.083333333333333,8753.81,Medium Value
CUST1170,West,Pune,18-25,Male,1,7,24192.299999999996,2024-02-01,4.142857142857143,5555.4400000000005,Medium Value
CUST0816,West,Mumbai,36-45,Male,1,10,30257.2,2024-05-31,3.9,6407.26,Medium Value
CUST0357,South,Kochi,46-55,Female,0,11,51780.5,2024-06-22,4.363636363636363,14349.35,Medium Value
CUST0879,South,Chennai,55+,Female,0,7,21068.4,2023-12-22,3.5714285714285716,5097.28,Medium Value
CUST0360,West,Nagpur,46-55,Male,1,6,25299.1,2024-06-17,4.0,7235.76,Medium Value
CUST1148,West,Nagpur,36-45,Female,0,11,55382.95,2024-06-04,3.6363636363636362,12753.079999999998,Medium Value
CUST0642,South,Kochi,26-35,Male,1,10,31046.2,2024-03-22,3.8,8779.539999999999,Medium Value
CUST0927,North,Chandigarh,55+,Male,1,9,40284.35,2024-03-31,4.111111111111111,10261.29,Medium Value
CUST0339,West,Mumbai,55+,Other,0,5,34962.799999999996,2024-06-23,4.2,7344.01,Low Value
CUST0839,East,Patna,36-45,Female,0,7,21961.0,2024-03-18,3.2857142857142856,5949.889999999999,Medium Value
CUST0898,North,Amritsar,36-45,Male,0,4,6982.55,2024-02-26,4.25,1423.26,Low Value
CUST0040,West,Surat,26-35,Other,1,3,8792.2,2023-06-30,4.333333333333333,2854.7799999999997,Low Value
CUST0014,West,Pune,36-45,Female,1,4,17061.75,2024-05-07,4.0,4860.5,Low Value
CUST1011,East,Ranchi,55+,Female,0,11,47372.25,2024-05-14,3.6363636363636362,11637.32,Medium Value
CUST0286,North,Chandigarh,18-25,Female,0,7,16792.649999999998,2024-04-04,4.0,4300.46,Medium Value
CUST0540,North,Jaipur,46-55,Female,1,7,32420.600000000002,2024-06-15,3.5714285714285716,6306.030000000001,Medium Value
CUST0121,West,Mumbai,36-45,Male,1,8,14500.050000000001,2024-02-19,3.625,3608.09,Medium Value
CUST1200,North,Delhi,55+,Male,1,15,56373.25,2024-03-28,3.4,13031.279999999997,High Value
CUST1073,West,Mumbai,18-25,Female,0,6,32712.25,2024-03-04,3.6666666666666665,10973.66,Medium Value
